treeID,height,ch_area,live,species,x,y,b_mean,g_mean,r_mean,re_mean,nir_mean,ndvi_mean,rgi_mean,cire_mean,cig_mean,ndre_mean,crs
eldo_3k_2_1481,38.657,23.30097469609609,0,NA,715741.188,4268194.5,0.028618818764672913,0.03809230544837111,0.03877263426478676,0.06717230845728309,0.12417184803757893,0.5423160381503109,0.9944585620733186,1.0041629059442427,2.8101740688530823,0.29145981286130807,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_2_10817,27.054,30.637090691830963,0,NA,715714.75,4268180.5,0.02162454264633929,0.034912458947702445,0.029070270919428688,0.06816132824061849,0.13438777982662808,0.6844772589405854,0.8052085531617771,1.3699838617049636,4.012900989508312,0.4341475063092842,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_2_20776,18.849,48.9727860433195,0,NA,715718.813,4268173.5,0.016199088434728583,0.027800182077812777,0.022322021455326548,0.05709773958048029,0.12133252172237739,0.7036835649557636,0.8015497251738026,1.4590350074821898,4.3944678285544025,0.44967208691388255,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_2_2282,36.706,67.6147910336731,0,NA,715693.313,4268173,0.031816440465448986,0.054484528447809086,0.043519378657341894,0.11399825677685671,0.22209465829301697,0.6573484442706736,0.8071833489855762,0.9896090167855739,3.2424014180188494,0.442157808407686,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_2_272,44.29,80.51961638242938,0,NA,715744.625,4268172.5,0.03063157209522135,0.03904010511846241,0.035330326769855036,0.06765613908763816,0.1364402345901828,0.6076458065431274,0.8741192081096387,1.2230225269119002,3.134246338590628,0.3431944166861301,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_2_8235,29.296,27.932376527925953,0,NA,715733.938,4268165.5,0.028643372197568483,0.042423936364801615,0.03989390170242321,0.07999959582629206,0.14977840074981055,0.5731990205293751,0.9447705938715769,0.9188152031682306,2.697941774563412,0.3376467379520976,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_13169,30.949,42.67381481976918,0,NA,715175.063,4270452.5,0.017714170454112044,0.026017536305757587,0.02657767969272462,0.048990345020552994,0.10987357681330981,0.616656243158882,0.9896399379227879,1.3454114690761325,3.695783899039783,0.3256739928666356,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_218,53.826,53.54349682597967,1,pipo,715231.563,4270444.5,0.02171859135499408,0.04864369068431418,0.030843227155515955,0.10616044623058667,0.21289238085388335,0.7496844672762292,0.6448531035160651,1.0786135154363714,3.5767468990935343,0.5497862980052542,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_10129,34.544,20.176490882528014,0,NA,715186.938,4270441,0.03451585485647847,0.04669102616626395,0.05652017801697058,0.07944361833944033,0.13033438409691872,0.4018085753948711,1.201372277494565,0.6710563792449693,1.8817650732342641,0.17551075069571023,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_2952,44.569,15.417441585694178,0,NA,715173,4270438,0.03901640258265159,0.05669479800149528,0.06169790908314981,0.0990821806710669,0.16431759343623698,0.4402998765545338,1.1015771233705367,0.6649202521539921,1.9088755788407243,0.22569186718360695,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_697,50.545,43.34122201340506,1,pipo,715232.438,4270438.5,0.024886349909301806,0.05330928059123962,0.03718395935295216,0.11240952251269473,0.215576815844949,0.7063618819647992,0.7076300348620265,0.9585056088444561,3.1771655630191944,0.5065520940757061,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_5971,39.864,44.504992347821826,1,pipo,715206.188,4270438.5,0.022156309630668534,0.044344299952835,0.032118658668616136,0.09088735634297933,0.1823545198842862,0.7038130697061629,0.7271032461173079,1.0819336260543033,3.3303514961793224,0.48061212941801307,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_26609,6.734,23.38943606990506,1,abco,715109.813,4270435.5,0.02734458485492328,0.06073998808152164,0.03216171851027352,0.1329300458000153,0.26985946132639504,0.7846867285272763,0.5472482316264629,1.0659453396169047,3.5692878272147093,0.6040673998966264,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_25031,10.562,34.6716360898281,1,cade,715125.563,4270433.5,0.017533908347778838,0.045655912694785125,0.022248854696967156,0.10519093848749182,0.24113299197032576,0.816081035281791,0.5433921247003435,1.3489446201826352,4.418988013299419,0.6213925611533034,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_22003,17.537,26.639273116619734,1,cade,715116.25,4270431.5,0.021433392595931657,0.06030785774804995,0.02747143872955878,0.14293823262940658,0.300364937428806,0.831326926131701,0.46965127259258127,1.1394920345229798,4.168682743149676,0.6749300478121628,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_11745,32.66,25.509040832941537,0,NA,715180.688,4270433,0.038561217372492615,0.055624606231273424,0.06439553674279293,0.09666289506860497,0.15814854633587766,0.4285879043967888,1.1425780841111282,0.6678845719383384,1.9273605552563153,0.2090043933426745,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_6013,39.82,9.263209410812124,1,cade,715217.063,4270432.5,0.020606091946968972,0.05625057346171077,0.026624993896122814,0.12914477117157797,0.2984951611331832,0.8368274669188482,0.47377134138832766,1.346026253272233,4.417851774620877,0.6591480720182851,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_1798,46.984,51.05161970829795,1,pipo,715219.813,4270433.5,0.02113433042309438,0.046762376626679196,0.029800781733170325,0.0990829320369302,0.2227344384202318,0.7662602117437152,0.6465959023329879,1.3758071646972965,4.0378903980599405,0.5344023574436731,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_27068,5.879,10.953527130401199,1,cade,715211.188,4270426.5,0.019872753325533947,0.050575002714484334,0.024050871001505075,0.11943394721018517,0.2816163959100067,0.8447246322553057,0.49165426494422493,1.4719673812229754,4.997683904579302,0.6612056044126571,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_28101,4.52,1.542750299737236,1,cade,715220.125,4270425,0.020997266978439358,0.05723304668855336,0.024914760106346672,0.1297461905413204,0.31967232359780207,0.8557182448896761,0.43985706133053737,1.4978720814446014,4.6800708374970155,0.6764794122716136,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_1968,46.622,59.744682268443285,1,pipo,715228.313,4270430,0.024473278110463258,0.048377711802865514,0.03897992035562803,0.09742739932482863,0.19419825252179107,0.6599991652004755,0.8170370949678987,1.0408595697995504,3.138181929057368,0.4301294350125157,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_14775,28.86,6.714317610007129,0,pipo,715125,4270423,0.029995169272439927,0.03896168481720531,0.0457453090530333,0.06734822480449502,0.11774682242104582,0.44131705049345815,1.1789494461616257,0.7654324408685181,2.059853937273963,0.1909100717364131,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_2116,46.235,21.108848671025044,0,pipo,715129.438,4270425.5,0.03129532147954899,0.04286909010349407,0.04967912460757506,0.07439489470919913,0.1245674312312082,0.4340091590041206,1.148069598905709,0.6955579394146799,2.0265953168071476,0.21071028548874104,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_9515,35.308,25.083107594360627,0,NA,715178.375,4270425.5,0.03053265212349004,0.044009093772183726,0.0467478023423026,0.07750051462602231,0.14427272884576026,0.49326204822953834,1.078994235501193,0.8709617105572409,2.335208221836565,0.243249311506123,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_22998,15.62,27.24295801637345,1,cade,715224.375,4270423.5,0.023316781836859927,0.05461543834149174,0.030455015299477094,0.11767237229274907,0.2653193731944034,0.7898804712283981,0.5939021336298415,1.2921490942147456,4.186993806908128,0.584065448852562,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_13411,30.657,0.472886505234783,1,abco,715119.125,4270421,0.026985681962733175,0.0625557584651545,0.038272371040839775,0.14932724921142354,0.2769352957314136,0.7568757281671065,0.6215896602516349,0.8627569058122991,3.487522885088787,0.5904982094046356,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_9181,35.722,17.966333384698373,0,pipo,715121.813,4270421.5,0.031609141599547246,0.0539752152671411,0.05257751062588338,0.10964652969125376,0.1894791802836504,0.5311378300853024,1.0238247755215546,0.7226817371805387,2.489066814209184,0.32839036418589673,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_17721,24.752,16.145217269728164,0,pipo,715210.25,4270422,0.023063660954383475,0.03251142793957258,0.03810157320298474,0.0593355169751596,0.11231261419791191,0.5135067744500226,1.1467629423317591,0.9863095846264198,2.7587406161639425,0.23900394272756767,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_30046,3.237,7.026221474596241,1,abco,715128.063,4270419.5,0.025517902095979792,0.054667176386819,0.032906868989564665,0.11225770920840966,0.21419872737343662,0.7301516214497679,0.6163044661355129,0.9334628812407898,2.9457777387569113,0.5376119050337235,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_6073,39.73,17.563876786269248,0,NA,715164.188,4270418.5,0.0348382568711208,0.0453909290667548,0.054226932440875,0.0768382645626035,0.12868988203505674,0.4111647892554942,1.1920442969236202,0.7051692350518319,1.8929201572273182,0.17318331360945427,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_10829,33.761,20.102707168553025,0,pipo,715224.375,4270416.5,0.027249344643807336,0.03832974320564325,0.04548608136273038,0.06774754112058017,0.12372646925559591,0.4775136308183857,1.1706947590954244,0.9787607067866636,2.5285311853914103,0.20412496897233842,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_16133,27.084,5.620977180275077,1,abco,715101.5,4270415.5,0.031299654373605545,0.06146595026450842,0.03840692003869362,0.12910626377167395,0.25994382175192177,0.7378806562084824,0.639136305362291,1.0278250256649066,3.2585202972750427,0.5345550286402823,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_29851,3.321,5.255412435624748,1,abco,715130.188,4270416.5,0.023490409568352345,0.05408324807364417,0.028549721738173498,0.11566339840444531,0.23026793547810348,0.7765498762978329,0.5444734635302362,1.0372259743108565,3.329292433282885,0.5931171092957209,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_25321,9.69,21.538135708949994,1,abco,715120.813,4270416,0.024897457864169432,0.04832352324505973,0.03257285991686995,0.09526073354515222,0.19464767632262955,0.7071851111557618,0.7100434980771675,1.1177812540518235,3.1409252840897577,0.4708273857874495,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_25295,9.778,31.904746965446975,1,abco,715126.938,4270413.5,0.021120281776620484,0.04148424997936734,0.027077783072235146,0.08522842634398844,0.18005568623403762,0.7337960468537434,0.693174932577995,1.1884553473003745,3.5314263072865115,0.5008611604697607,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_1790,46.993,35.61405529217154,0,NA,715187.188,4270416.5,0.028364503935737317,0.03795923434350138,0.044297007446413905,0.06555769565941291,0.11563324886524998,0.46470095960039337,1.1539106380739108,0.860335056989189,2.3337052455949863,0.20934550384155967,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_26751,6.451,9.779695378558245,1,abco,715124.188,4270412.5,0.0263061136540163,0.04920733780693888,0.03451160356658667,0.09882444673336592,0.19754534124102968,0.6986135431321557,0.721548653322267,1.0602213262757874,3.0888537510927443,0.4678445188733496,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_21532,18.401,59.925787739750376,1,cade,715204.688,4270416.5,0.013374175290243425,0.030389514443060383,0.01887013836415201,0.07051089142347236,0.17844599993373092,0.8057929602934754,0.6661618201447898,1.7025651686070606,5.330741275369738,0.5587767183988701,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_2353,45.739,16.188816733803833,1,abco,715117,4270412.5,0.032861202533210794,0.04722041278402274,0.040203154049130906,0.0897610909296029,0.17280939934574174,0.6026350887975384,0.8786975209312746,0.9589303213790342,2.81404316864154,0.3721162252427324,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_13500,30.525,7.797596624506696,1,abco,715126.938,4270412,0.028975627231801554,0.05593278121715905,0.0392430343282435,0.11437371196772068,0.22017078067931678,0.6832440275758784,0.7450704233662255,0.9438628894035734,2.9460256092074686,0.4686542376854893,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_13366,30.713,32.77002865404938,0,pipo,715226,4270413.5,0.022689724587003097,0.03006702375610633,0.036029424054198726,0.05355544915227453,0.10561954268588625,0.5177083291419091,1.174742573603063,1.1233290851835989,2.956223242703798,0.21977906857303453,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_26560,6.833,7.834488480060827,1,abco,715125.188,4270411,0.027818789959546005,0.05455878971732958,0.03679131173155827,0.10722524084345676,0.21235022342330973,0.6980915445301529,0.7109024721791525,1.0381502905981164,2.977269253195336,0.46925734183125195,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_11720,32.686,3.628817009706836,1,abco,715124.438,4270407.5,0.02957401080352014,0.06369183343156701,0.04072562494732406,0.12802352901227873,0.23416136461415443,0.7012136992598752,0.650481030493468,0.8451886203778752,2.712121490658004,0.5125886589914113,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_7955,37.299,7.170435090345563,1,pipo,715213.5,4270404.5,0.027101219040182787,0.06088389495138343,0.03959599306459815,0.1312140193511182,0.25455493558188436,0.726879575779526,0.659936132343257,0.9420127689223237,3.1887421316460536,0.5346447201890331,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_2108,46.251,30.25132109981496,0,NA,715178.938,4270406.5,0.031584953366728515,0.04726846702456723,0.0551028798779013,0.08586192494114636,0.14773463976155288,0.4510397904505607,1.1551004494451105,0.732033295939541,2.195092909872816,0.22493214466279107,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_28785,3.945,4.195610055179714,1,abco,715121.563,4270396.5,0.03289720518387804,0.07501003585857194,0.041199830848546254,0.15180946757294694,0.26946045232772015,0.7336450529142011,0.5653401007494281,0.7948189498260291,2.677325215523076,0.5683185431034088,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_1344,48.121,101.21448109741323,1,pipo,715216.063,4270406,0.016541794457135925,0.03774625610794513,0.02368782374040465,0.08138666641872144,0.18126402231034033,0.7776014694960223,0.6335832874501863,1.4019573642660539,4.37133988694384,0.5542748382322262,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_28779,3.948,3.447711539723969,1,cade,714958.063,4270174.5,0.016705701439430207,0.041654021487235376,0.021925794242299915,0.09833225327871788,0.2380616594081821,0.8322173907762435,0.5393449880908305,1.5128492011875698,5.202304481360118,0.6362602384108559,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_20262,20.747,67.92461266176542,1,abco,714953.875,4270178.5,0.016221934248064458,0.029046866811141537,0.022636248718813638,0.07166771767354395,0.18697290711906067,0.7709981002475665,0.8002265463846974,1.6087069473031046,5.417995455172334,0.5049285598395653,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_5380,40.744,41.20484823174775,0,NA,714949.625,4270160.5,0.027907335757106397,0.03942549020232973,0.04984380717652824,0.07121615599926064,0.12250279428467015,0.4294722890766799,1.2464143601587898,0.7606012770937421,2.276821475658874,0.1891917624439539,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_3k_3_6010,39.822,29.81197264432558,0,NA,714961.875,4270156.5,0.030145026204683435,0.043081880747470484,0.048869425393503994,0.07795994033522669,0.13975997475112029,0.49643303137834216,1.119399682029551,0.9175125283882251,2.584520421919827,0.24187917433574477,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_6871,25.444,31.971850364701822,1,pipo,732084.375,4262692,0.016747581531519107,0.03631997512809396,0.02043684087994528,0.08548927926089787,0.20962800769757367,0.8229013209074643,0.5844893985986661,1.561974310986628,5.098336481351776,0.605375112048395,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_562,48.235,37.84123798443761,1,pipo,732007.188,4262674,0.020707120735383368,0.045346864521711695,0.025991282927098798,0.10652773305145691,0.2542418219459829,0.8163272156181188,0.5756584251610365,1.487420410684312,4.93979498790491,0.6087121437042854,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_5723,27.899,26.458636697905604,0,pipo,732088.938,4262669,0.033792761645672846,0.04397280751398729,0.05585635565833016,0.07855441172061295,0.1282658384620458,0.39631697329934834,1.2749070116880838,0.6534952434687108,1.9830210719020152,0.1702581721347986,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_7035,25.094,46.72762851929292,1,pila,731989.75,4262668,0.01365974615880801,0.02665848399857013,0.018077861932670653,0.0661025610204567,0.17773508964585633,0.8196879408871112,0.6812436753941984,1.8312023632226835,6.1671531581148455,0.5743621776249501,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_8940,21.53,3.849073166376911,0,pipo,732094.25,4262661.5,0.030716751781427232,0.03896457938126464,0.047551233881571585,0.0692035597074183,0.11576818705846866,0.42443994162168003,1.2214298161172414,0.7041057820403,2.060638634026827,0.18850062457404282,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_6587,26.021,26.359865770791657,1,pipo,732068.438,4262660,0.012492135653580162,0.02661165776633843,0.016056350584489006,0.06558649634963448,0.17913156238554745,0.8357868266885745,0.6380400891930966,1.9398566385414653,6.301697354006195,0.5925317575711656,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_7276,24.652,42.52238139961992,0,pipo,732082.75,4262661.5,0.03161635545256346,0.043917285836848396,0.06119587163459262,0.0874014511741202,0.14249130756264708,0.43300092589555406,1.3665956893842446,0.7833361260515525,2.597058975311084,0.19284147570682797,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_173,52.239,9.927974879188696,1,pipo,731992.688,4262655,0.020555454072448125,0.036185868918107995,0.030363724862393564,0.08507829449644173,0.17107246726882616,0.6952375517679387,0.8919975675089518,1.1201448838831243,4.038744070123867,0.46261931688512464,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_9218,20.965,17.482454407785553,0,pipo,732086.75,4262653.5,0.029830552513945646,0.036833732925841786,0.040638932749297974,0.062098510215979515,0.11582833454952879,0.4810975660098015,1.1217161243525038,0.9043865641660668,2.277320061543849,0.20721725090427237,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_8316,22.732,0.939820353145478,0,pipo,732096.938,4262650,0.030828728859957594,0.0426031902539902,0.0431533632799983,0.07289831333148938,0.14207927975803614,0.5300470305590564,1.0236228331588437,0.9599979699938783,2.3600562466965878,0.2515904881271852,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_48,55.229,78.47200644219629,1,pipo,731994.438,4262651,0.019902006155846527,0.03976003889971909,0.0275514789528626,0.09206903430511697,0.20519477282665272,0.7583241787145542,0.741547115139896,1.332469750665032,4.459231879661942,0.5272241543203128,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_6691,25.794,6.6745203446480446,0,pipo,732098.063,4262647,0.033818450668440296,0.04195794981825066,0.04906854453060697,0.06839428885909234,0.12498689556811401,0.4401391299084761,1.1722267508945685,0.85553888813972,2.080139646869992,0.16859071617978227,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_9692,20.101,1.44864028977463,0,pipo,731863.625,4262640,0.02895481121731537,0.03543865583920279,0.04133347188793747,0.0573778736441495,0.10826265229193192,0.45026945184816203,1.1698421762263007,0.9076737371969438,2.107838327298651,0.16308340069595725,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_7244,24.713,7.470673890813487,0,pipo,732098.5,4262640.5,0.02778077632830831,0.035135657496690634,0.041406293942747946,0.06004411788033937,0.11512078026044584,0.48636618810337723,1.1703449841748694,0.980901580866093,2.5002810924643053,0.19757204092225641,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_5161,29.287,13.827930037747137,0,pipo,731856.75,4262642.5,0.03470308292866591,0.043017510006795205,0.05342412364595586,0.06851295396246744,0.1202939570678206,0.39752785780789646,1.2410155951057247,0.8169088961239543,1.938514734023436,0.12895004081352635,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_5553,28.306,8.83850160217844,0,pipo,732093.063,4262635.5,0.033913126273761154,0.04314593127430365,0.046417537196865824,0.07175334171835347,0.13573161306416417,0.4928995479101597,1.0679742421274256,0.911057907867642,2.2501988523162857,0.2221104223206658,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_6018,27.235,23.441633779162657,0,pipo,731858.125,4262635,0.03214896810001951,0.039921141638987516,0.04814667940358369,0.06443559958219237,0.11640062841853185,0.4249338850208533,1.2074019256894073,0.8644590621062587,2.0538518920451567,0.148379763637696,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_6989,25.215,6.545818828763004,0,pipo,731865.875,4262632,0.03220228801208844,0.04204743203320881,0.04753971136879267,0.0704898614686255,0.1324671257196403,0.4775967669819874,1.1279722847902358,0.908609650357812,2.257066288419796,0.20001944639771999,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_5043,29.646,19.508754975991906,0,pipo,731850.25,4262630.5,0.04342795832489224,0.05833926254786338,0.07885299415502518,0.09940562012075146,0.159038514191891,0.3372306855432989,1.3594717696278782,0.6179441816970217,1.7556708535922885,0.11207960767668114,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_5091,29.514,49.63089521729853,1,pipo,731860.625,4262622,0.023536588137794173,0.046513977215584486,0.03208226558930081,0.10111047357716249,0.23117160997002925,0.7345328948451031,0.7175471147441663,1.315203955146579,4.132076403292405,0.5061519588623264,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_8078,23.179,16.719224502216093,1,pipo,731718.5,4262609,0.018354310709325153,0.03714928577346234,0.022867834137531767,0.08794518440955572,0.23446344621824156,0.8174790696153467,0.6347914628645004,1.707897340029597,5.426149749196374,0.5790178524484492,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_6705,25.762,20.514422614709474,1,pipo,731704.563,4262609,0.028457914336329014,0.055962414492284306,0.039832366357466814,0.12626831521304835,0.2740633450962801,0.7441757377017124,0.7237214269714491,1.219799294492617,4.0172887892137545,0.5149340708569385,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_5385,28.713,13.624402065644972,0,pipo,731714.188,4262606,0.03454553064817976,0.04663384450611057,0.05664653798044955,0.0872811320721694,0.1658636050103213,0.4966955091654811,1.1949057195363293,0.940744366618055,2.7275531588197723,0.22618365269451615,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_5836,27.614,12.403234217632416,0,NA,731713.188,4262601,0.041233657363032424,0.05247644912490123,0.06575590057096443,0.08852478706309444,0.15382512435368528,0.4099945706938084,1.245366924298054,0.7839580700040282,2.061480381910473,0.1545646341555117,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_5239,29.096,67.29891925335687,1,pipo,731724.063,4262596.5,0.023273810331814054,0.044542959141298404,0.031457095827162954,0.10059198737889986,0.24795660651701829,0.7575264586198185,0.7132792432612549,1.5041555257591004,4.773437696287398,0.5242057827177171,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_7290,24.613,39.57122576987604,1,pipo,731718.813,4262596,0.0231660980566032,0.04717081357386068,0.030183280620750458,0.1067367875113265,0.26104424158659484,0.7859177336788145,0.649862087760257,1.4868898580087808,4.702890080183949,0.5583026886080166,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_7517,24.214,54.52155272772143,1,pipo,732085.625,4262557.5,0.015451921670475145,0.032405720563885354,0.020238937409133875,0.07994715348632231,0.18055879847470352,0.8046656093737571,0.6391478122412794,1.4606717304288825,5.1318398603570285,0.5921944354703843,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_4874,30.106,132.32610713827307,1,pipo,732070.438,4262557.5,0.015969203122042,0.03568378349061304,0.01931327252587105,0.08393224604355198,0.21451171970751026,0.8380772814746644,0.5633172002191356,1.739911357471506,5.5876924234184555,0.6193803644960943,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_6882,25.419,59.1997030820894,1,pipo,732097.875,4262546,0.01814826854878096,0.03885201349046972,0.02593553460957039,0.09393198512479635,0.23407878059646198,0.8057480298354345,0.66952480029178,1.644061514339457,5.61021418227285,0.5744882547667951,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_6325,26.584,11.095267675071227,0,pipo,732080.188,4262540,0.03305857760027569,0.04520413461216331,0.047690106827554,0.08035366710803082,0.13702463878095908,0.4804217328149939,1.0559895389824567,0.7088719344545239,2.051551812798689,0.25607096484834163,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_6429,26.334,17.985288225714612,0,pipo,732083.25,4262536,0.03786541638818161,0.048037747948658505,0.06177092542392239,0.07762912542940291,0.1251199078168037,0.34213351477437065,1.2869327771383,0.6300632286731294,1.646502732110537,0.11495393233589613,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_5714,27.917,50.46296546619851,1,pipo,732101.063,4262536,0.020003221994145347,0.03817559868717636,0.027580257359509624,0.08526100167229383,0.1995460484933295,0.7549125178149185,0.7304215131103358,1.3738177063749113,4.410178356663668,0.5118749250128306,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_13187,10.841,9.981849929812597,1,pipo,732075.375,4262528,0.01903112085607371,0.04518031095104418,0.02720524888895714,0.10623431750147906,0.24082384991934297,0.796147706541388,0.6156763827244454,1.3206768433453087,4.508508249432426,0.5885658916956423,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_8535,22.268,9.407182708746404,0,pipo,732093.313,4262528,0.03570388509655389,0.04968327346311731,0.06250263477479671,0.08799321665947715,0.1447521796870012,0.3943410330573296,1.2634163543570163,0.658803409217189,1.9313548254841886,0.1646741269495495,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_5831,27.625,52.7736065936333,1,pipo,732090.125,4262520,0.014883833835422744,0.031327253803418886,0.021513114838745,0.0709143484348965,0.1754184261512139,0.790335574883208,0.6966903829595867,1.6938644463572654,5.2764585729420945,0.5386350625688946,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
eldo_4k_2_4077,32.813,9.98484298925905,1,pipo,732073.563,4262514,0.023111879731120822,0.05036504192801472,0.03147776013302703,0.12002806251529402,0.26690598167836094,0.7888296065150592,0.629438137840072,1.2450927832859733,4.375732923163771,0.5839844406653719,+proj=utm +zone=10 +datum=WGS84 +units=m +no_defs
