tree,tree_id,forest,elev,plot,site,rep,plot_id,species,azm,dbh_in,live,year_dead,year_fall,wpb,dbh,height,dist,forest_code,elev_code
eldo_5k_2_2_224,224,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,PIPO,75,6.4,0,2016,NA,1,16.256,9.144,7.559040000000001,eldo,5k
eldo_5k_2_2_225,225,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,PIPO,76,6,0,2016,NA,1,15.24,7.9248,9.631680000000001,eldo,5k
eldo_5k_2_2_226,226,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,CADE,81,5,1,NA,NA,NA,12.7,4.2672,6.096,eldo,5k
eldo_5k_2_2_227,227,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,PIPO,86,5,0,2016,2018,1,12.7,6.4008,10.5156,eldo,5k
eldo_5k_2_2_228,228,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,PIPO,97,5.8,0,2016,NA,1,14.732,7.3152,9.20496,eldo,5k
eldo_5k_2_2_229,229,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,CADE,98,8.3,1,NA,NA,NA,21.082,7.62,8.65632,eldo,5k
eldo_5k_2_2_230,230,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,PIPO,105,5,1,NA,NA,NA,12.7,9.144,11.033760000000003,eldo,5k
eldo_5k_2_2_231,231,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,PIPO,107,2.8,0,2016,NA,0,7.111999999999999,4.8768,10.424160000000002,eldo,5k
eldo_5k_2_2_232,232,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,PIPO,116,6.5,0,2016,NA,1,16.51,8.5344,11.06424,eldo,5k
eldo_5k_2_2_233,233,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,PIPO,116,4.5,0,2016,NA,1,11.43,4.8768,8.9916,eldo,5k
eldo_5k_2_2_234,234,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,CADE,117,4,1,NA,NA,NA,10.16,3.9624,4.54152,eldo,5k
eldo_5k_2_2_235,235,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,CADE,117,3.4,1,NA,NA,NA,8.636,3.3528000000000002,6.827519999999998,eldo,5k
eldo_5k_2_2_236,236,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,CADE,123,5.9,1,NA,NA,NA,14.986,5.1815999999999995,9.906,eldo,5k
eldo_5k_2_2_237,237,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,PIPO,129,19.8,0,2016,NA,0,50.292,27.7368,7.52856,eldo,5k
eldo_5k_2_2_238,238,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,CADE,130,4.4,1,NA,NA,NA,11.176000000000002,3.6576,6.797040000000001,eldo,5k
eldo_5k_2_2_239,239,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,CADE,131,3,1,NA,NA,NA,7.62,2.4384,7.68096,eldo,5k
eldo_5k_2_2_240,240,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,CADE,133,5.8,1,NA,NA,NA,14.732,4.572,10.0584,eldo,5k
eldo_5k_2_2_241,241,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,CADE,137,10,1,NA,NA,NA,25.4,7.9248,2.6822400000000006,eldo,5k
eldo_5k_2_2_242,242,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,PIPO,145,4.7,1,NA,NA,NA,11.938,7.3152,9.38784,eldo,5k
eldo_5k_2_2_243,243,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,PIPO,147,10.3,0,2016,NA,1,26.162000000000003,15.5448,10.48512,eldo,5k
eldo_5k_2_2_244,244,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,CADE,161,4.5,1,NA,NA,NA,11.43,3.9624,11.06424,eldo,5k
eldo_5k_2_2_245,245,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,PIPO,171,7.5,1,NA,NA,NA,19.05,8.8392,7.711440000000001,eldo,5k
eldo_5k_2_2_246,246,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,PIPO,172,5.5,0,2016,NA,0,13.97,7.3152,9.631680000000001,eldo,5k
eldo_5k_2_2_247,247,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,CADE,174,4.3,1,NA,NA,NA,10.921999999999999,3.6576,10.91184,eldo,5k
eldo_5k_2_2_248,248,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,PIPO,177,6.4,0,2016,NA,1,16.256,6.7056000000000004,7.193280000000001,eldo,5k
eldo_5k_2_2_249,249,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,PIPO,180,8.8,0,2016,NA,1,22.352000000000004,7.9248,6.096,eldo,5k
eldo_5k_2_2_250,250,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,PIPO,192,4.7,1,NA,NA,NA,11.938,7.0104,9.66216,eldo,5k
eldo_5k_2_2_251,251,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,CADE,194,3,0,2014,NA,0,7.62,3.048,9.57072,eldo,5k
eldo_5k_2_2_252,252,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,PIPO,195,7.6,1,NA,NA,NA,19.304,6.096,9.84504,eldo,5k
eldo_5k_2_2_253,253,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,CADE,198,9,1,NA,NA,NA,22.86,8.5344,7.559040000000001,eldo,5k
eldo_5k_2_2_254,254,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,PIPO,208,4.8,0,2017,NA,0,12.192,8.2296,10.271760000000002,eldo,5k
eldo_5k_2_2_255,255,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,CADE,208,9,1,NA,NA,NA,22.86,4.8768,2.7432,eldo,5k
eldo_5k_2_2_256,256,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,PIPO,217,7,0,2017,NA,0,17.78,10.0584,10.8204,eldo,5k
eldo_5k_2_2_257,257,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,CADE,218,6.4,1,NA,NA,NA,16.256,7.3152,11.24712,eldo,5k
eldo_5k_2_2_258,258,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,PIPO,220,8.7,1,NA,NA,NA,22.098,12.8016,10.0584,eldo,5k
eldo_5k_2_2_259,259,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,CADE,224,5.1,1,NA,NA,NA,12.953999999999999,5.7912,9.814560000000002,eldo,5k
eldo_5k_2_2_260,260,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,CADE,226,5.1,1,NA,NA,NA,12.953999999999999,4.8768,3.8709599999999993,eldo,5k
eldo_5k_2_2_261,261,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,PIPO,231,11.8,0,2017,NA,0,29.972,7.0104,9.6012,eldo,5k
eldo_5k_2_2_262,262,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,CADE,237,5,1,NA,NA,NA,12.7,4.572,3.93192,eldo,5k
eldo_5k_2_2_263,263,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,CADE,245,15.4,1,NA,NA,NA,39.116,19.2024,5.45592,eldo,5k
eldo_5k_2_2_264,264,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,CADE,247,2.8,1,NA,NA,NA,7.111999999999999,2.7432,4.23672,eldo,5k
eldo_5k_2_2_265,265,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,CADE,248,7.6,1,NA,NA,NA,19.304,7.9248,2.07264,eldo,5k
eldo_5k_2_2_266,266,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,PIPO,279,30.4,1,NA,NA,NA,77.216,34.7472,10.33272,eldo,5k
eldo_5k_2_2_267,267,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,PIPO,280,8.2,1,NA,NA,NA,20.828,8.2296,8.65632,eldo,5k
eldo_5k_2_2_268,268,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,PIPO,302,22.4,1,NA,NA,NA,56.895999999999994,31.3944,10.881360000000003,eldo,5k
eldo_5k_2_2_269,269,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,CADE,307,14,1,NA,NA,NA,35.56,12.4968,2.5907999999999998,eldo,5k
eldo_5k_2_2_270,270,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,PIPO,319,36.7,1,NA,NA,NA,93.218,39.3192,5.39496,eldo,5k
eldo_5k_2_2_271,271,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,PIPO,322,23.2,1,NA,NA,NA,58.928,28.3464,6.5532,eldo,5k
eldo_5k_2_2_272,272,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,CADE,327,5.3,1,NA,NA,NA,13.462,5.1815999999999995,8.29056,eldo,5k
eldo_5k_2_2_273,273,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,CADE,342,9,1,NA,NA,NA,22.86,11.2776,9.87552,eldo,5k
eldo_5k_2_2_274,274,eldorado,5000,eldo_5k_2_2,eldo_5k_2,2,2,CADE,343,7.8,0,2014,NA,0,19.812,6.096,7.559040000000001,eldo,5k
eldo_5k_2_3_275,275,eldorado,5000,eldo_5k_2_3,eldo_5k_2,2,3,PIPO,2,31.7,1,NA,NA,NA,80.518,44.196000000000005,5.76072,eldo,5k
eldo_5k_2_3_276,276,eldorado,5000,eldo_5k_2_3,eldo_5k_2,2,3,ABCO,12,2.8,1,NA,NA,NA,7.111999999999999,3.9624,9.08304,eldo,5k
eldo_5k_2_3_277,277,eldorado,5000,eldo_5k_2_3,eldo_5k_2,2,3,PILA,18,31.2,1,NA,NA,NA,79.248,40.8432,7.4676,eldo,5k
eldo_5k_2_3_278,278,eldorado,5000,eldo_5k_2_3,eldo_5k_2,2,3,CADE,36,17.6,1,NA,NA,NA,44.70400000000001,25.908,11.033760000000003,eldo,5k
eldo_5k_2_3_279,279,eldorado,5000,eldo_5k_2_3,eldo_5k_2,2,3,CADE,76,12,1,NA,NA,NA,30.48,13.411200000000001,10.63752,eldo,5k
eldo_5k_2_3_280,280,eldorado,5000,eldo_5k_2_3,eldo_5k_2,2,3,PIPO,76,17.5,1,NA,NA,NA,44.45,29.2608,3.5356799999999997,eldo,5k
eldo_5k_2_3_281,281,eldorado,5000,eldo_5k_2_3,eldo_5k_2,2,3,ABCO,99,35.5,1,NA,NA,NA,90.17,43.586400000000005,6.1874400000000005,eldo,5k
eldo_5k_2_3_282,282,eldorado,5000,eldo_5k_2_3,eldo_5k_2,2,3,CADE,112,11.4,1,NA,NA,NA,28.956000000000003,15.8496,10.02792,eldo,5k
eldo_5k_2_3_283,283,eldorado,5000,eldo_5k_2_3,eldo_5k_2,2,3,CADE,140,11.6,1,NA,NA,NA,29.464,15.24,8.9916,eldo,5k
eldo_5k_2_3_284,284,eldorado,5000,eldo_5k_2_3,eldo_5k_2,2,3,PIPO,173,18.1,1,NA,NA,NA,45.974000000000004,35.052,4.69392,eldo,5k
eldo_5k_2_3_285,285,eldorado,5000,eldo_5k_2_3,eldo_5k_2,2,3,CADE,181,7.3,1,NA,NA,NA,18.541999999999998,8.5344,11.33856,eldo,5k
eldo_5k_2_3_286,286,eldorado,5000,eldo_5k_2_3,eldo_5k_2,2,3,PIPO,202,12.5,1,NA,NA,NA,31.75,14.0208,7.101840000000001,eldo,5k
eldo_5k_2_3_287,287,eldorado,5000,eldo_5k_2_3,eldo_5k_2,2,3,PIPO,226,13.9,1,NA,NA,NA,35.306000000000004,19.812,9.84504,eldo,5k
eldo_5k_2_3_288,288,eldorado,5000,eldo_5k_2_3,eldo_5k_2,2,3,PIPO,226,13.9,1,NA,NA,NA,35.306000000000004,25.908,5.54736,eldo,5k
eldo_5k_2_3_289,289,eldorado,5000,eldo_5k_2_3,eldo_5k_2,2,3,CADE,242,12.4,1,NA,NA,NA,31.496000000000002,19.2024,8.74776,eldo,5k
eldo_5k_2_3_290,290,eldorado,5000,eldo_5k_2_3,eldo_5k_2,2,3,PIPO,250,13.5,0,2015,NA,1,34.29,27.432,9.814560000000002,eldo,5k
eldo_5k_2_3_291,291,eldorado,5000,eldo_5k_2_3,eldo_5k_2,2,3,PIPO,251,10,0,2015,NA,1,25.4,17.0688,6.949440000000001,eldo,5k
eldo_5k_2_3_292,292,eldorado,5000,eldo_5k_2_3,eldo_5k_2,2,3,PIPO,266,8.7,0,2016,2018,1,22.098,20.4216,8.47344,eldo,5k
eldo_5k_2_3_293,293,eldorado,5000,eldo_5k_2_3,eldo_5k_2,2,3,PIPO,291,6.5,0,2017,NA,0,16.51,18.288,10.728960000000002,eldo,5k
eldo_5k_2_3_294,294,eldorado,5000,eldo_5k_2_3,eldo_5k_2,2,3,PIPO,299,10.3,1,NA,NA,NA,26.162000000000003,21.9456,9.23544,eldo,5k
eldo_5k_2_3_295,295,eldorado,5000,eldo_5k_2_3,eldo_5k_2,2,3,CADE,343,24.3,1,NA,NA,NA,61.722,28.0416,10.33272,eldo,5k
eldo_5k_2_3_296,296,eldorado,5000,eldo_5k_2_3,eldo_5k_2,2,3,PIPO,347,34.4,1,NA,NA,NA,87.37599999999999,47.244,9.4488,eldo,5k
eldo_5k_2_4_297,297,eldorado,5000,eldo_5k_2_4,eldo_5k_2,2,4,ABCO,18,33.4,1,NA,NA,NA,84.836,37.4904,7.5895199999999985,eldo,5k
eldo_5k_2_4_298,298,eldorado,5000,eldo_5k_2_4,eldo_5k_2,2,4,PIPO,64,17,0,2016,NA,1,43.18,22.86,6.614159999999999,eldo,5k
eldo_5k_2_4_299,299,eldorado,5000,eldo_5k_2_4,eldo_5k_2,2,4,PIPO,79,19.9,0,2016,NA,1,50.546,35.052,10.75944,eldo,5k
eldo_5k_2_4_300,300,eldorado,5000,eldo_5k_2_4,eldo_5k_2,2,4,PIPO,83,15.8,0,2016,NA,1,40.132000000000005,24.9936,7.559040000000001,eldo,5k
eldo_5k_2_4_301,301,eldorado,5000,eldo_5k_2_4,eldo_5k_2,2,4,PIPO,99,20,1,NA,NA,NA,50.8,32.6136,10.91184,eldo,5k
eldo_5k_2_4_302,302,eldorado,5000,eldo_5k_2_4,eldo_5k_2,2,4,PIPO,106,14,0,2016,NA,1,35.56,23.7744,5.9436,eldo,5k
eldo_5k_2_4_303,303,eldorado,5000,eldo_5k_2_4,eldo_5k_2,2,4,CADE,122,5,1,NA,NA,NA,12.7,6.096,10.424160000000002,eldo,5k
eldo_5k_2_4_304,304,eldorado,5000,eldo_5k_2_4,eldo_5k_2,2,4,PIPO,124,12.7,0,2016,NA,1,32.257999999999996,21.336,4.572,eldo,5k
eldo_5k_2_4_305,305,eldorado,5000,eldo_5k_2_4,eldo_5k_2,2,4,PIPO,148,11.3,0,2016,NA,1,28.702,28.6512,11.09472,eldo,5k
eldo_5k_2_4_306,306,eldorado,5000,eldo_5k_2_4,eldo_5k_2,2,4,PIPO,148,8.9,0,2016,NA,1,22.606,21.336,9.57072,eldo,5k
eldo_5k_2_4_307,307,eldorado,5000,eldo_5k_2_4,eldo_5k_2,2,4,PIPO,177,10.3,0,2016,NA,1,26.162000000000003,21.0312,9.17448,eldo,5k
eldo_5k_2_4_308,308,eldorado,5000,eldo_5k_2_4,eldo_5k_2,2,4,PIPO,183,12.6,0,2016,NA,1,32.004,24.0792,4.7244,eldo,5k
eldo_5k_2_4_309,309,eldorado,5000,eldo_5k_2_4,eldo_5k_2,2,4,PIPO,183,21.6,0,2016,NA,1,54.864000000000004,29.5656,11.003280000000002,eldo,5k
eldo_5k_2_4_310,310,eldorado,5000,eldo_5k_2_4,eldo_5k_2,2,4,CADE,190,3.3,0,2014,NA,0,8.382,4.2672,5.97408,eldo,5k
eldo_5k_2_4_311,311,eldorado,5000,eldo_5k_2_4,eldo_5k_2,2,4,PIPO,192,6.9,1,NA,NA,NA,17.526,12.8016,4.99872,eldo,5k
eldo_5k_2_4_312,312,eldorado,5000,eldo_5k_2_4,eldo_5k_2,2,4,CADE,198,7.4,1,NA,NA,NA,18.796000000000003,11.2776,11.24712,eldo,5k
eldo_5k_2_4_313,313,eldorado,5000,eldo_5k_2_4,eldo_5k_2,2,4,CADE,211,12.5,1,NA,NA,NA,31.75,15.24,10.48512,eldo,5k
eldo_5k_2_4_314,314,eldorado,5000,eldo_5k_2_4,eldo_5k_2,2,4,CADE,221,6.5,1,NA,NA,NA,16.51,8.8392,9.4488,eldo,5k
eldo_5k_2_4_315,315,eldorado,5000,eldo_5k_2_4,eldo_5k_2,2,4,CADE,223,5.6,1,NA,NA,NA,14.223999999999998,9.144,6.06552,eldo,5k
eldo_5k_2_4_316,316,eldorado,5000,eldo_5k_2_4,eldo_5k_2,2,4,PIPO,228,27,0,2016,NA,1,68.58,42.976800000000004,8.96112,eldo,5k
eldo_5k_2_4_317,317,eldorado,5000,eldo_5k_2_4,eldo_5k_2,2,4,PIPO,228,32.5,0,2016,NA,1,82.55,43.8912,10.424160000000002,eldo,5k
eldo_5k_2_4_318,318,eldorado,5000,eldo_5k_2_4,eldo_5k_2,2,4,ABCO,269,8,1,NA,NA,NA,20.32,12.8016,7.193280000000001,eldo,5k
eldo_5k_2_4_319,319,eldorado,5000,eldo_5k_2_4,eldo_5k_2,2,4,CADE,282,3.8,1,NA,NA,NA,9.652,4.2672,8.90016,eldo,5k
eldo_5k_2_4_320,320,eldorado,5000,eldo_5k_2_4,eldo_5k_2,2,4,PIPO,287,8.6,1,NA,NA,NA,21.843999999999998,16.1544,6.492240000000001,eldo,5k
eldo_5k_2_4_321,321,eldorado,5000,eldo_5k_2_4,eldo_5k_2,2,4,CADE,304,4,1,NA,NA,NA,10.16,3.6576,2.49936,eldo,5k
eldo_5k_2_4_322,322,eldorado,5000,eldo_5k_2_4,eldo_5k_2,2,4,CADE,336,47.8,1,NA,NA,NA,121.41199999999999,36.576,10.9728,eldo,5k
eldo_5k_2_4_323,323,eldorado,5000,eldo_5k_2_4,eldo_5k_2,2,4,PILA,358,12,1,NA,NA,NA,30.48,19.2024,9.66216,eldo,5k
eldo_5k_2_5_324,324,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,ABCO,3,3.1,0,2016,NA,0,7.8740000000000006,3.3528000000000002,3.1699200000000003,eldo,5k
eldo_5k_2_5_325,325,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,CADE,9,11.3,1,NA,NA,NA,28.702,12.192,10.2108,eldo,5k
eldo_5k_2_5_326,326,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,PIPO,21,7.3,0,2016,NA,0,18.541999999999998,9.4488,2.83464,eldo,5k
eldo_5k_2_5_327,327,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,ABCO,66,7.4,0,2016,NA,0,18.796000000000003,9.4488,5.69976,eldo,5k
eldo_5k_2_5_328,328,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,PIPO,73,15,1,NA,NA,NA,38.1,22.86,5.852159999999999,eldo,5k
eldo_5k_2_5_329,329,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,ABCO,80,6,0,2016,NA,0,15.24,9.4488,5.059680000000001,eldo,5k
eldo_5k_2_5_330,330,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,PIPO,80,10.8,0,2016,NA,1,27.432000000000002,15.24,3.3832799999999996,eldo,5k
eldo_5k_2_5_332,332,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,ABCO,85,6.5,0,2016,NA,0,16.51,10.0584,6.03504,eldo,5k
eldo_5k_2_5_331,331,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,ABCO,86,4.3,0,2016,NA,0,10.921999999999999,4.8768,6.644640000000001,eldo,5k
eldo_5k_2_5_333,333,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,PIPO,88,13.6,1,NA,NA,NA,34.544,23.7744,7.498080000000001,eldo,5k
eldo_5k_2_5_334,334,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,ABCO,90,5.5,0,2016,NA,0,13.97,9.4488,3.7795200000000007,eldo,5k
eldo_5k_2_5_335,335,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,PIPO,105,17,1,NA,NA,NA,43.18,24.9936,8.382,eldo,5k
eldo_5k_2_5_336,336,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,ABCO,108,10.2,0,2016,NA,0,25.907999999999998,16.1544,6.979919999999998,eldo,5k
eldo_5k_2_5_337,337,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,ABCO,132,5.3,0,2016,NA,0,13.462,7.3152,6.461759999999999,eldo,5k
eldo_5k_2_5_338,338,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,PIPO,143,10.3,1,NA,NA,NA,26.162000000000003,18.288,5.60832,eldo,5k
eldo_5k_2_5_339,339,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,PIPO,144,5.7,1,NA,NA,NA,14.478000000000002,8.2296,3.291840000000001,eldo,5k
eldo_5k_2_5_340,340,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,PIPO,152,11.3,1,NA,NA,NA,28.702,17.3736,9.144,eldo,5k
eldo_5k_2_5_341,341,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,PIPO,153,10,0,2016,NA,1,25.4,19.812,1.4630399999999997,eldo,5k
eldo_5k_2_5_342,342,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,PIPO,173,5.9,1,NA,NA,NA,14.986,12.8016,4.2672,eldo,5k
eldo_5k_2_5_343,343,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,PIPO,175,15.1,1,NA,NA,NA,38.354,19.812,6.797040000000001,eldo,5k
eldo_5k_2_5_344,344,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,CADE,181,3.4,1,NA,NA,NA,8.636,3.3528000000000002,2.83464,eldo,5k
eldo_5k_2_5_345,345,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,PILA,209,16.2,0,2016,NA,0,41.147999999999996,20.1168,5.0292,eldo,5k
eldo_5k_2_5_346,346,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,CADE,217,18.1,1,NA,NA,NA,45.974000000000004,20.726399999999998,2.22504,eldo,5k
eldo_5k_2_5_347,347,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,PIPO,224,11.4,1,NA,NA,NA,28.956000000000003,14.3256,9.4488,eldo,5k
eldo_5k_2_5_348,348,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,PIPO,230,8.5,0,2016,NA,0,21.59,13.1064,4.45008,eldo,5k
eldo_5k_2_5_349,349,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,CADE,231,16,1,NA,NA,NA,40.64,17.0688,8.564880000000002,eldo,5k
eldo_5k_2_5_350,350,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,PIPO,241,11.6,0,2016,NA,1,29.464,17.6784,11.2776,eldo,5k
eldo_5k_2_5_351,351,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,PIPO,244,9.5,0,2017,NA,0,24.13,16.764,5.54736,eldo,5k
eldo_5k_2_5_352,352,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,PIPO,254,10.9,0,2016,NA,1,27.686,20.726399999999998,1.4630399999999997,eldo,5k
eldo_5k_2_5_353,353,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,PIPO,261,14.8,0,2016,NA,1,37.592000000000006,16.4592,7.741919999999999,eldo,5k
eldo_5k_2_5_354,354,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,CADE,285,14.3,1,NA,NA,NA,36.322,13.716,9.936480000000001,eldo,5k
eldo_5k_2_5_355,355,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,CADE,285,2.6,1,NA,NA,NA,6.604,2.7432,7.0104,eldo,5k
eldo_5k_2_5_356,356,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,PIPO,293,11,0,2016,NA,0,27.94,12.8016,4.023359999999999,eldo,5k
eldo_5k_2_5_357,357,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,PIPO,314,7.9,0,2016,NA,1,20.066000000000003,9.144,11.24712,eldo,5k
eldo_5k_2_5_358,358,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,PIPO,317,9,0,2016,NA,0,22.86,12.192,5.91312,eldo,5k
eldo_5k_2_5_359,359,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,PIPO,331,16.3,1,NA,NA,NA,41.402,19.2024,8.046719999999999,eldo,5k
eldo_5k_2_5_360,360,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,PIPO,333,10.2,1,NA,NA,NA,25.907999999999998,17.6784,2.6822400000000006,eldo,5k
eldo_5k_2_5_361,361,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,ABCO,342,5.5,0,2016,NA,0,13.97,7.3152,3.566159999999999,eldo,5k
eldo_5k_2_5_362,362,eldorado,5000,eldo_5k_2_5,eldo_5k_2,2,5,PIPO,358,15.3,1,NA,NA,NA,38.862,20.4216,7.0104,eldo,5k
eldo_5k_3_1_982,982,eldorado,5000,eldo_5k_3_1,eldo_5k_3,3,1,QUKE,10,10.9,1,NA,NA,NA,27.686,7.9248,3.7795200000000007,eldo,5k
eldo_5k_3_1_983,983,eldorado,5000,eldo_5k_3_1,eldo_5k_3,3,1,PIPO,57,15.4,0,2016,NA,1,39.116,13.716,10.881360000000003,eldo,5k
eldo_5k_3_1_984,984,eldorado,5000,eldo_5k_3_1,eldo_5k_3,3,1,PIPO,196,12.4,1,NA,NA,NA,31.496000000000002,11.8872,3.718559999999999,eldo,5k
eldo_5k_3_1_985,985,eldorado,5000,eldo_5k_3_1,eldo_5k_3,3,1,PIPO,233,18.1,1,NA,NA,NA,45.974000000000004,17.0688,11.21664,eldo,5k
eldo_5k_3_1_986,986,eldorado,5000,eldo_5k_3_1,eldo_5k_3,3,1,PIPO,237,12,1,NA,NA,NA,30.48,16.4592,9.631680000000001,eldo,5k
eldo_5k_3_2_364,364,eldorado,5000,eldo_5k_3_2,eldo_5k_3,3,2,PIPO,23,14.3,1,NA,NA,NA,36.322,25.908,10.45464,eldo,5k
eldo_5k_3_2_365,365,eldorado,5000,eldo_5k_3_2,eldo_5k_3,3,2,PIPO,25,9.7,1,NA,NA,NA,24.637999999999998,13.716,9.54024,eldo,5k
eldo_5k_3_2_366,366,eldorado,5000,eldo_5k_3_2,eldo_5k_3,3,2,PIPO,31,18.7,1,NA,NA,NA,47.498,30.1752,8.74776,eldo,5k
eldo_5k_3_2_367,367,eldorado,5000,eldo_5k_3_2,eldo_5k_3,3,2,PIPO,45,16.1,0,2016,NA,1,40.894000000000005,29.2608,7.0104,eldo,5k
eldo_5k_3_2_368,368,eldorado,5000,eldo_5k_3_2,eldo_5k_3,3,2,PIPO,46,13.9,1,NA,NA,NA,35.306000000000004,25.2984,9.2964,eldo,5k
eldo_5k_3_2_369,369,eldorado,5000,eldo_5k_3_2,eldo_5k_3,3,2,PIPO,46,9.5,1,NA,NA,NA,24.13,17.6784,11.33856,eldo,5k
eldo_5k_3_2_370,370,eldorado,5000,eldo_5k_3_2,eldo_5k_3,3,2,CADE,47,7.6,1,NA,NA,NA,19.304,9.4488,9.936480000000001,eldo,5k
eldo_5k_3_2_371,371,eldorado,5000,eldo_5k_3_2,eldo_5k_3,3,2,PIPO,48,9.1,0,2015,NA,1,23.114,10.668,7.68096,eldo,5k
